Source,Indicator,Year,Value,Unit,Scale,Sex
UNDP,"Gross National Income Per Capita, female (2021 PPP$)",2002,2248.583204,,,
UNDP,"Gross National Income Per Capita, female (2021 PPP$)",2003,2368.426046,,,
UNDP,"Gross National Income Per Capita, female (2021 PPP$)",2004,2433.783135,,,
UNDP,"Gross National Income Per Capita, female (2021 PPP$)",2005,2396.921061,,,
UNDP,"Gross National Income Per Capita, female (2021 PPP$)",2006,2402.505014,,,
UNDP,"Gross National Income Per Capita, female (2021 PPP$)",2007,2459.335334,,,
UNDP,"Gross National Income Per Capita, female (2021 PPP$)",2008,2505.046616,,,
UNDP,"Gross National Income Per Capita, female (2021 PPP$)",2009,2471.866375,,,
UNDP,"Gross National Income Per Capita, female (2021 PPP$)",2010,2651.671483,,,
UNDP,"Gross National Income Per Capita, female (2021 PPP$)",2011,2595.116696,,,
UNDP,"Gross National Income Per Capita, female (2021 PPP$)",2012,2507.175545,,,
UNDP,"Gross National Income Per Capita, female (2021 PPP$)",2013,2617.219898,,,
UNDP,"Gross National Income Per Capita, female (2021 PPP$)",2014,2712.033647,,,
UNDP,"Gross National Income Per Capita, female (2021 PPP$)",2015,2676.351652,,,
UNDP,"Gross National Income Per Capita, female (2021 PPP$)",2016,2689.987632,,,
UNDP,"Gross National Income Per Capita, female (2021 PPP$)",2017,2760.139798,,,
UNDP,"Gross National Income Per Capita, female (2021 PPP$)",2018,2869.345555,,,
UNDP,"Gross National Income Per Capita, female (2021 PPP$)",2019,2724.836424,,,
UNDP,"Gross National Income Per Capita, female (2021 PPP$)",2020,2998.879213,,,
UNDP,"Gross National Income Per Capita, female (2021 PPP$)",2021,3127.661591,,,
UNDP,"Gross National Income Per Capita, female (2021 PPP$)",2022,2899.307885,,,
UNDP,"Gross National Income Per Capita, female (2021 PPP$)",2023,3329.421552,,,
UNDP,HDI male,1995,0.438285925,,,
UNDP,HDI male,1996,0.438255489,,,
UNDP,HDI male,1997,0.445638497,,,
UNDP,HDI male,1998,0.449789061,,,
UNDP,HDI male,1999,0.454176578,,,
UNDP,HDI male,2000,0.461949717,,,
UNDP,HDI male,2001,0.473448055,,,
UNDP,HDI male,2002,0.484973297,,,
UNDP,HDI male,2003,0.490544631,,,
UNDP,HDI male,2004,0.496706811,,,
UNDP,HDI male,2005,0.502551534,,,
UNDP,HDI male,2006,0.508290619,,,
UNDP,HDI male,2007,0.515495729,,,
UNDP,HDI male,2008,0.520864562,,,
UNDP,HDI male,2009,0.525755492,,,
UNDP,HDI male,2010,0.526585062,,,
UNDP,HDI male,2011,0.532287192,,,
UNDP,HDI male,2012,0.540819386,,,
UNDP,HDI male,2013,0.549457177,,,
UNDP,HDI male,2014,0.551401591,,,
UNDP,HDI male,2015,0.552384318,,,
UNDP,HDI male,2016,0.549320442,,,
UNDP,HDI male,2017,0.545811839,,,
UNDP,HDI male,2018,0.545844877,,,
UNDP,HDI male,2019,0.548351466,,,
UNDP,HDI male,2020,0.541931642,,,
UNDP,HDI male,2021,0.544838919,,,
UNDP,HDI male,2022,0.553653324,,,
UNDP,HDI male,2023,0.552620547,,,
UNDP,"Life Expectancy at Birth, male (years)",1990,50.114,,,
UNDP,"Life Expectancy at Birth, male (years)",1991,50.601,,,
UNDP,"Life Expectancy at Birth, male (years)",1992,51.367,,,
UNDP,"Life Expectancy at Birth, male (years)",1993,52.042,,,
UNDP,"Life Expectancy at Birth, male (years)",1994,52.581,,,
UNDP,"Life Expectancy at Birth, male (years)",1995,53.099,,,
UNDP,"Life Expectancy at Birth, male (years)",1996,53.593,,,
UNDP,"Life Expectancy at Birth, male (years)",1997,53.974,,,
UNDP,"Life Expectancy at Birth, male (years)",1998,54.209,,,
UNDP,"Life Expectancy at Birth, male (years)",1999,54.422,,,
UNDP,"Life Expectancy at Birth, male (years)",2000,54.823,,,
UNDP,"Life Expectancy at Birth, male (years)",2001,54.982,,,
UNDP,"Life Expectancy at Birth, male (years)",2002,55.335,,,
UNDP,"Life Expectancy at Birth, male (years)",2003,55.705,,,
UNDP,"Life Expectancy at Birth, male (years)",2004,56.061,,,
UNDP,"Life Expectancy at Birth, male (years)",2005,56.511,,,
UNDP,"Life Expectancy at Birth, male (years)",2006,56.741,,,
UNDP,"Life Expectancy at Birth, male (years)",2007,57.075,,,
UNDP,"Life Expectancy at Birth, male (years)",2008,57.051,,,
UNDP,"Life Expectancy at Birth, male (years)",2009,57.29,,,
UNDP,"Life Expectancy at Birth, male (years)",2010,57.466,,,
UNDP,"Life Expectancy at Birth, male (years)",2011,57.552,,,
UNDP,"Life Expectancy at Birth, male (years)",2012,57.629,,,
UNDP,"Life Expectancy at Birth, male (years)",2013,57.895,,,
UNDP,"Life Expectancy at Birth, male (years)",2014,58.026,,,
UNDP,"Life Expectancy at Birth, male (years)",2015,58.123,,,
UNDP,"Life Expectancy at Birth, male (years)",2016,58.251,,,
UNDP,"Life Expectancy at Birth, male (years)",2017,58.404,,,
UNDP,"Life Expectancy at Birth, male (years)",2018,58.648,,,
UNDP,"Life Expectancy at Birth, male (years)",2019,58.694,,,
UNDP,"Life Expectancy at Birth, male (years)",2020,58.734,,,
UNDP,"Life Expectancy at Birth, male (years)",2021,58.392,,,
UNDP,"Life Expectancy at Birth, male (years)",2022,59.198,,,
UNDP,"Life Expectancy at Birth, male (years)",2023,59.347,,,
UNDP,"Expected Years of Schooling, male (years)",1995,7.584395222,,,
UNDP,"Expected Years of Schooling, male (years)",1996,7.639339598,,,
UNDP,"Expected Years of Schooling, male (years)",1997,7.695489666,,,
UNDP,"Expected Years of Schooling, male (years)",1998,7.751639734,,,
UNDP,"Expected Years of Schooling, male (years)",1999,7.807789803,,,
UNDP,"Expected Years of Schooling, male (years)",2000,8.061360359,,,
UNDP,"Expected Years of Schooling, male (years)",2001,8.746479988,,,
UNDP,"Expected Years of Schooling, male (years)",2002,9.242730141,,,
UNDP,"Expected Years of Schooling, male (years)",2003,9.693429947,,,
UNDP,"Expected Years of Schooling, male (years)",2004,10.05659008,,,
UNDP,"Expected Years of Schooling, male (years)",2005,10.4128843,,,
UNDP,"Expected Years of Schooling, male (years)",2006,10.76917853,,,
UNDP,"Expected Years of Schooling, male (years)",2007,11.12547275,,,
UNDP,"Expected Years of Schooling, male (years)",2008,11.48176697,,,
UNDP,"Expected Years of Schooling, male (years)",2009,11.8380612,,,
UNDP,"Expected Years of Schooling, male (years)",2010,12.19435542,,,
UNDP,"Expected Years of Schooling, male (years)",2011,12.55064964,,,
UNDP,"Expected Years of Schooling, male (years)",2012,13.05878973,,,
UNDP,"Expected Years of Schooling, male (years)",2013,13.56692982,,,
UNDP,"Expected Years of Schooling, male (years)",2014,13.51696968,,,
UNDP,"Expected Years of Schooling, male (years)",2015,13.63712978,,,
UNDP,"Expected Years of Schooling, male (years)",2016,13.25374031,,,
UNDP,"Expected Years of Schooling, male (years)",2017,12.72057271,,,
UNDP,"Expected Years of Schooling, male (years)",2018,12.18740511,,,
UNDP,"Expected Years of Schooling, male (years)",2019,11.65423751,,,
UNDP,"Expected Years of Schooling, male (years)",2020,11.12106991,,,
UNDP,"Expected Years of Schooling, male (years)",2021,11.11865997,,,
UNDP,"Expected Years of Schooling, male (years)",2022,11.12370014,,,
UNDP,"Expected Years of Schooling, male (years)",2023,11.12370014,,,
UNDP,"Mean Years of Schooling, male (years)",1990,2.347722576,,,
UNDP,"Mean Years of Schooling, male (years)",1991,2.471960036,,,
UNDP,"Mean Years of Schooling, male (years)",1992,2.596197495,,,
UNDP,"Mean Years of Schooling, male (years)",1993,2.720434954,,,
UNDP,"Mean Years of Schooling, male (years)",1994,2.844672414,,,
UNDP,"Mean Years of Schooling, male (years)",1995,2.968909873,,,
UNDP,"Mean Years of Schooling, male (years)",1996,3.062087967,,,
UNDP,"Mean Years of Schooling, male (years)",1997,3.155266062,,,
UNDP,"Mean Years of Schooling, male (years)",1998,3.248444156,,,
UNDP,"Mean Years of Schooling, male (years)",1999,3.341622251,,,
UNDP,"Mean Years of Schooling, male (years)",2000,3.434800345,,,
UNDP,"Mean Years of Schooling, male (years)",2001,3.502400139,,,
UNDP,"Mean Years of Schooling, male (years)",2002,3.569999933,,,
UNDP,"Mean Years of Schooling, male (years)",2003,3.5886446,,,
UNDP,"Mean Years of Schooling, male (years)",2004,3.607289267,,,
UNDP,"Mean Years of Schooling, male (years)",2005,3.625933933,,,
UNDP,"Mean Years of Schooling, male (years)",2006,3.6445786,,,
UNDP,"Mean Years of Schooling, male (years)",2007,3.663223267,,,
UNDP,"Mean Years of Schooling, male (years)",2008,3.681867933,,,
UNDP,"Mean Years of Schooling, male (years)",2009,3.7005126,,,
UNDP,"Mean Years of Schooling, male (years)",2010,3.719157267,,,
UNDP,"Mean Years of Schooling, male (years)",2011,3.737801933,,,
UNDP,"Mean Years of Schooling, male (years)",2012,3.7564466,,,
UNDP,"Mean Years of Schooling, male (years)",2013,3.775091267,,,
UNDP,"Mean Years of Schooling, male (years)",2014,3.793735933,,,
UNDP,"Mean Years of Schooling, male (years)",2015,3.8123806,,,
UNDP,"Mean Years of Schooling, male (years)",2016,3.831025267,,,
UNDP,"Mean Years of Schooling, male (years)",2017,3.849669933,,,
UNDP,"Mean Years of Schooling, male (years)",2018,4.072254896,,,
UNDP,"Mean Years of Schooling, male (years)",2019,4.294839859,,,
UNDP,"Mean Years of Schooling, male (years)",2020,4.442359924,,,
UNDP,"Mean Years of Schooling, male (years)",2021,4.58987999,,,
UNDP,"Mean Years of Schooling, male (years)",2022,4.58987999,,,
UNDP,"Mean Years of Schooling, male (years)",2023,4.58987999,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",1990,3088.617595,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",1991,3134.469183,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",1992,2873.577062,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",1993,2921.697997,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",1994,2725.930129,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",1995,2675.280117,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",1996,2436.652748,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",1997,2640.770983,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",1998,2701.016635,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",1999,2782.917387,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",2000,2874.210938,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",2001,2957.925552,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",2002,3158.222487,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",2003,3053.236739,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",2004,3063.801496,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",2005,3037.834999,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",2006,3067.70776,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",2007,3164.712343,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",2008,3249.069611,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",2009,3231.909772,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",2010,2989.591243,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",2011,3068.9711,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",2012,3233.309853,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",2013,3362.129634,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",2014,3469.281385,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",2015,3409.587264,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",2016,3411.873162,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",2017,3485.884541,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",2018,3608.622581,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",2019,4000.34103,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",2020,3788.16161,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",2021,3984.712375,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",2022,4429.700072,,,
UNDP,"Gross National Income Per Capita, male (2021 PPP$)",2023,4279.064316,,,
UNDP,Inequality-adjusted Human Development Index (value),2019,0.309,,,
UNDP,Inequality-adjusted Human Development Index (value),2020,0.308,,,
UNDP,Inequality-adjusted Human Development Index (value),2021,0.309,,,
UNDP,Inequality-adjusted Human Development Index (value),2022,0.313,,,
UNDP,Inequality-adjusted Human Development Index (value),2023,0.316,,,
UNDP,Coefficient of human inequality,2019,39.01778415,,,
UNDP,Coefficient of human inequality,2020,38.84007148,,,
UNDP,Coefficient of human inequality,2021,38.77786659,,,
UNDP,Coefficient of human inequality,2022,38.61964192,,,
UNDP,Coefficient of human inequality,2023,38.47467326,,,
UNDP,Overall loss (%),2019,39.05325444,,,
UNDP,Overall loss (%),2020,38.88888889,,,
UNDP,Overall loss (%),2021,38.93280632,,,
UNDP,Overall loss (%),2022,38.8671875,,,
UNDP,Overall loss (%),2023,38.6407767,,,
UNDP,Inequality in life expectancy,2010,38.279465,,,
UNDP,Inequality in life expectancy,2011,37.773197,,,
UNDP,Inequality in life expectancy,2012,37.45776,,,
UNDP,Inequality in life expectancy,2013,36.919922,,,
UNDP,Inequality in life expectancy,2014,36.419048,,,
UNDP,Inequality in life expectancy,2015,36.101723,,,
UNDP,Inequality in life expectancy,2016,35.577751,,,
UNDP,Inequality in life expectancy,2017,35.03405,,,
UNDP,Inequality in life expectancy,2018,34.669464,,,
UNDP,Inequality in life expectancy,2019,34.09993,,,
UNDP,Inequality in life expectancy,2020,33.566792,,,
UNDP,Inequality in life expectancy,2021,33.03944,,,
UNDP,Inequality in life expectancy,2022,32.564766,,,
UNDP,Inequality in life expectancy,2023,32.12986,,,
UNDP,Inequality in eduation,2011,44.79226,,,
UNDP,Inequality in eduation,2012,44.79226,,,
UNDP,Inequality in eduation,2013,44.79226,,,
UNDP,Inequality in eduation,2014,43.65639,,,
UNDP,Inequality in eduation,2015,43.65639,,,
UNDP,Inequality in eduation,2016,43.65639,,,
UNDP,Inequality in eduation,2017,43.69355,,,
UNDP,Inequality in eduation,2018,43.69355,,,
UNDP,Inequality in eduation,2019,43.69355,,,
UNDP,Inequality in eduation,2020,43.69355,,,
UNDP,Inequality in eduation,2021,44.03428733,,,
UNDP,Inequality in eduation,2022,44.03428733,,,
UNDP,Inequality in eduation,2023,44.03428733,,,
UNDP,Inequality in income,2019,39.25987244,,,
UNDP,Inequality in income,2020,39.25987244,,,
UNDP,Inequality in income,2021,39.25987244,,,
UNDP,Inequality in income,2022,39.25987244,,,
UNDP,Inequality in income,2023,39.25987244,,,
UNDP,GII Rank,2023,153.0,,,
UNDP,Gender Inequality Index (value),1990,0.7,,,
UNDP,Gender Inequality Index (value),1991,0.697,,,
UNDP,Gender Inequality Index (value),1992,0.687,,,
UNDP,Gender Inequality Index (value),1993,0.68,,,
UNDP,Gender Inequality Index (value),1994,0.673,,,
UNDP,Gender Inequality Index (value),1995,0.665,,,
UNDP,Gender Inequality Index (value),1996,0.655,,,
UNDP,Gender Inequality Index (value),1997,0.652,,,
UNDP,Gender Inequality Index (value),1998,0.652,,,
UNDP,Gender Inequality Index (value),1999,0.658,,,
UNDP,Gender Inequality Index (value),2000,0.655,,,
UNDP,Gender Inequality Index (value),2001,0.657,,,
UNDP,Gender Inequality Index (value),2002,0.668,,,
UNDP,Gender Inequality Index (value),2003,0.659,,,
UNDP,Gender Inequality Index (value),2004,0.652,,,
UNDP,Gender Inequality Index (value),2005,0.65,,,
UNDP,Gender Inequality Index (value),2006,0.649,,,
UNDP,Gender Inequality Index (value),2007,0.628,,,
UNDP,Gender Inequality Index (value),2008,0.629,,,
UNDP,Gender Inequality Index (value),2009,0.635,,,
UNDP,Gender Inequality Index (value),2010,0.637,,,
UNDP,Gender Inequality Index (value),2011,0.652,,,
UNDP,Gender Inequality Index (value),2012,0.653,,,
UNDP,Gender Inequality Index (value),2013,0.652,,,
UNDP,Gender Inequality Index (value),2014,0.653,,,
UNDP,Gender Inequality Index (value),2015,0.659,,,
UNDP,Gender Inequality Index (value),2016,0.659,,,
UNDP,Gender Inequality Index (value),2017,0.656,,,
UNDP,Gender Inequality Index (value),2018,0.645,,,
UNDP,Gender Inequality Index (value),2019,0.636,,,
UNDP,Gender Inequality Index (value),2020,0.638,,,
UNDP,Gender Inequality Index (value),2021,0.634,,,
UNDP,Gender Inequality Index (value),2022,0.64,,,
UNDP,Gender Inequality Index (value),2023,0.573,,,
UNDP,"Maternal Mortality Ratio (deaths per 100,000 live births)",1990,563.2541079,,,
UNDP,"Maternal Mortality Ratio (deaths per 100,000 live births)",1991,549.9449863,,,
UNDP,"Maternal Mortality Ratio (deaths per 100,000 live births)",1992,537.7455305,,,
UNDP,"Maternal Mortality Ratio (deaths per 100,000 live births)",1993,536.6329746,,,
UNDP,"Maternal Mortality Ratio (deaths per 100,000 live births)",1994,535.672923,,,
UNDP,"Maternal Mortality Ratio (deaths per 100,000 live births)",1995,543.1111691,,,
UNDP,"Maternal Mortality Ratio (deaths per 100,000 live births)",1996,527.4133856,,,
UNDP,"Maternal Mortality Ratio (deaths per 100,000 live births)",1997,507.9183946,,,
UNDP,"Maternal Mortality Ratio (deaths per 100,000 live births)",1998,493.3388102,,,
UNDP,"Maternal Mortality Ratio (deaths per 100,000 live births)",1999,482.9605132,,,
UNDP,"Maternal Mortality Ratio (deaths per 100,000 live births)",2000,469.3076241,,,
UNDP,"Maternal Mortality Ratio (deaths per 100,000 live births)",2001,483.2168138,,,
UNDP,"Maternal Mortality Ratio (deaths per 100,000 live births)",2002,505.3397333,,,
UNDP,"Maternal Mortality Ratio (deaths per 100,000 live births)",2003,504.6498652,,,
UNDP,"Maternal Mortality Ratio (deaths per 100,000 live births)",2004,519.9517356,,,
UNDP,"Maternal Mortality Ratio (deaths per 100,000 live births)",2005,509.1893728,,,
UNDP,"Maternal Mortality Ratio (deaths per 100,000 live births)",2006,502.9034334,,,
UNDP,"Maternal Mortality Ratio (deaths per 100,000 live births)",2007,488.2619415,,,
UNDP,"Maternal Mortality Ratio (deaths per 100,000 live births)",2008,504.0538528,,,
UNDP,"Maternal Mortality Ratio (deaths per 100,000 live births)",2009,583.7201347,,,
UNDP,"Maternal Mortality Ratio (deaths per 100,000 live births)",2010,598.1657783,,,
